"orig.ident","Treatment","Cell_Annotation","Seurat_Clusters","UMAP_1","UMAP_2"
"PD1","PD1_Tumor","Effector_Memory","4",-5.94033175318236,2.88977114796726
"PD1","PD1_Tumor","Naive","1",8.40483826787477,2.3646127426633
"PD1","PD1_Tumor","Better_Effector","3",-5.46345454065795,1.05507235169498
"PD1","PD1_Tumor","Naive","1",8.334963504386,0.937611564398684
"PD1","PD1_Tumor","Effector_Memory","4",-6.72164421885009,4.85490600705234
"PD1","PD1_Tumor","Better_Effector","3",-4.10495930521483,1.08119825959293
"PD1","PD1_Tumor","Better_Effector","3",-5.84437256662841,-0.894773558377348
"PD1","PD1_Tumor","Effector_Memory","4",-6.41356640665526,2.79133216977207
"PD1","PD1_Tumor","Effector_Memory","4",-4.95444899408813,3.52244727254001
"PD1","PD1_Tumor","Naive","11",5.75031870992188,4.39140455365268
"PD1","PD1_Tumor","Better_Effector","3",-4.35066872446532,2.04926042199222
"PD1","PD1_Tumor","Naive","6",9.06075734288697,4.34820024609653
"PD1","PD1_Tumor","Effector_Memory","4",-1.67088847963805,4.18770305752841
"PD1","PD1_Tumor","Naive","1",7.81039971501832,-1.6353872573367
"PD1","PD1_Tumor","Effector_Memory","4",-5.54456978647704,4.89183990597812
"PD1","PD1_Tumor","Naive","1",7.90499276311402,0.205381774214037
"PD1","PD1_Tumor","Effector_Memory","4",-7.41426020472045,3.6736468517789
"PD1","PD1_Tumor","Naive","6",8.24710530431275,4.43448536038486
"PD1","PD1_Tumor","Better_Effector","3",-6.97492390482421,-0.231786415576063
"PD1","PD1_Tumor","Effector_Memory","4",-4.94277697412963,5.11739675641147
"PD1","PD1_Tumor","Effector_Memory","7",-3.56403475611205,7.47124998211948
"PD1","PD1_Tumor","Better_Effector","3",-6.01282006113524,1.82588510155765
"PD1","PD1_Tumor","Stem_Like","9",1.94478077085023,0.279520145953573
"PD1","PD1_Tumor","Naive","6",8.98866242558961,4.36968223691074
"PD1","PD1_Tumor","Effector_Memory","4",-6.36139708368774,4.49582998395053
"PD1","PD1_Tumor","Effector_Memory","4",-5.58629971354003,3.27875487446872
"PD1","PD1_Tumor","Effector_Memory","7",-3.24991851656432,7.16317216992465
"PD1","PD1_Tumor","Naive","6",7.13599080235963,4.25340501904575
"PD1","PD1_Tumor","Naive","6",8.28807610661988,4.1348330223569
"PD1","PD1_Tumor","Naive","6",8.00905007512574,4.30959884762851
"PD1","PD1_Tumor","Naive","10",6.66431445271974,3.15598528027622
"PD1","PD1_Tumor","Naive","6",8.64465207250123,3.19804899334995
"PD1","PD1_Tumor","Effector_Memory","4",-5.19063883631225,4.47595445752231
"PD1","PD1_Tumor","Better_Effector","3",-6.99542027323241,-0.731050685643278
"PD1","PD1_Tumor","Naive","1",8.10176724584107,-2.18334420084866
"PD1","PD1_Tumor","Better_Effector","3",-6.99165755121703,0.192052877844252
"PD1","PD1_Tumor","Effector_Memory","4",-1.85870009272094,3.60791985631076
"PD1","PD1_Tumor","Naive","6",7.70749539525514,4.25061123013584
"PD1","PD1_Tumor","Effector_Memory","4",1.56758779675965,3.78898875355808
"PD1","PD1_Tumor","Effector_Memory","4",-5.5895765384912,5.06507818341342
"PD1","PD1_Tumor","Naive","6",8.05589265019898,2.46597520947544
"PD1","PD1_Tumor","Effector_Memory","4",-5.24867707102294,4.21174947857944
"PD1","PD1_Tumor","Effector_Memory","4",-1.09361052124496,4.22311393857089
"PD1","PD1_Tumor","Naive","1",8.44744748265748,0.786035879851259
"PD1","PD1_Tumor","Naive","6",8.22356290013795,3.32722918629733
"PD1","PD1_Tumor","Naive","6",7.9947888293982,3.4131111347684
"PD1","PD1_Tumor","Effector_Memory","4",-5.41537600367065,5.73381511807529
"PD1","PD1_Tumor","Effector_Memory","4",-5.44301682322021,5.40237419247714
"PD1","PD1_Tumor","Effector_Memory","4",-5.78151303141112,3.62629215359775
"PD1","PD1_Tumor","Better_Effector","3",-6.36608486979003,-1.29948099017056
"PD1","PD1_Tumor","Better_Effector","3",-1.37722473947997,1.31834821343509
"PD1","PD1_Tumor","Better_Effector","3",-5.87588339655395,1.60903052926151
"PD1","PD1_Tumor","Effector_Memory","4",-6.2473438343286,2.10928337216464
"PD1","PD1_Tumor","Naive","6",8.11583775670533,2.44736568570224
"PD1","PD1_Tumor","Better_Effector","3",-7.20307427256103,1.75151245236484
"PD1","PD1_Tumor","Effector_Memory","7",-3.04187732546325,7.3297280514249
"PD1","PD1_Tumor","Exhausted","2",-6.97786408274169,0.66499631047336
"PD1","PD1_Tumor","Effector_Memory","4",-5.4599698147058,3.85225360035983
"PD1","PD1_Tumor","Effector_Memory","4",-4.30893855898376,2.97315089345066
"PD1","PD1_Tumor","Effector_Memory","4",-1.21775894968505,3.07128946423618
"PD1","PD1_Tumor","Effector_Memory","4",-1.67159610598083,2.66163460850803
"PD1","PD1_Tumor","Effector_Memory","4",-5.10374432413573,3.3795601570615
"PD1","PD1_Tumor","Better_Effector","3",-7.90270596354003,1.09644345879642
"PD1","PD1_Tumor","Better_Effector","3",-7.66383343546386,0.969572528601565
"PD1","PD1_Tumor","Exhausted","2",-2.44879585115905,-5.65635116457852
"PD1","PD1_Tumor","Better_Effector","3",-6.63245135157104,-0.273250297307096
"PD1","PD1_Tumor","Effector_Memory","4",-4.17218786089416,3.88499085545627
"PD1","PD1_Tumor","Effector_Memory","4",-1.28024905531402,4.22198478818027
"PD1","PD1_Tumor","Better_Effector","3",-6.75446062891479,-0.346205130814634
"PD1","PD1_Tumor","Effector_Memory","4",-5.75661259500976,4.10607258915988
"PD1","PD1_Tumor","Effector_Memory","4",-2.10490327684875,3.19269005894748
"PD1","PD1_Tumor","Better_Effector","3",-7.27282410471435,0.644793703556933
"PD1","PD1_Tumor","Better_Effector","3",-3.79688292353149,0.662419065237917
"PD1","PD1_Tumor","Effector_Memory","4",-4.14265423624511,3.18197719693271
"PD1","PD1_Tumor","Effector_Memory","4",-7.19126444666381,3.83376853108493
"PD1","PD1_Tumor","Better_Effector","3",-6.10036497919555,0.672907336951174
"PD1","PD1_Tumor","Effector_Memory","4",-6.84593468515868,3.28194563031284
"PD1","PD1_Tumor","Effector_Memory","4",-1.13989966719146,3.77543799519626
"PD1","PD1_Tumor","Naive","1",-0.569744895982695,2.5057739460477
"PD1","PD1_Tumor","Naive","6",9.07364148290162,2.95014207005588
"PD1","PD1_Tumor","Effector_Memory","4",-0.121550734925223,2.91670362591831
"PD1","PD1_Tumor","Effector_Memory","4",-6.563464935708,2.72661463856784
"PD1","PD1_Tumor","Better_Effector","3",-6.54908543436523,-0.124483809470259
"PD1","PD1_Tumor","Better_Effector","3",-5.46993666498656,-1.25748641848477
"PD1","PD1_Tumor","Effector_Memory","4",-4.12162333338256,4.18477718472568
"PD1","PD1_Tumor","Better_Effector","3",-5.72202044336791,-1.46888859629544
"PD1","PD1_Tumor","Stem_Like","15",-1.92712562887664,-10.4533978259555
"PD1","PD1_Tumor","Better_Effector","3",-5.58181172220702,0.369617372156061
"PD1","PD1_Tumor","Stem_Like","9",1.73194545896058,0.788818999529757
"PD1","PD1_Tumor","Effector_Memory","4",-6.0012763103723,2.27806632161228
"PD1","PD1_Tumor","Effector_Memory","7",-4.42563420145507,6.58418314099399
"PD1","PD1_Tumor","Naive","1",6.67880648763184,0.675289674998201
"PD1","PD1_Tumor","Stem_Like","9",1.49705881268983,1.1377519214162
"PD1","PD1_Tumor","Better_Effector","3",-5.87762194483275,2.15561024785129
"PD1","PD1_Tumor","Effector_Memory","4",0.274042550635385,4.18247906804172
"PD1","PD1_Tumor","Better_Effector","3",-4.321033295083,-0.840406016110502
"PD1","PD1_Tumor","Naive","1",6.07263297231202,1.05926935315219
"PD1","PD1_Tumor","Better_Effector","3",-3.86428409426208,0.723672553301729
"PD1","PD1_Tumor","Naive","1",8.6510092654944,0.528257771731295
"PD1","PD1_Tumor","Better_Effector","3",-5.12812786905761,2.06120352387515
"PD1","PD1_Tumor","Effector_Memory","7",-3.49530797808166,6.22745554089633
"PD1","PD1_Tumor","Effector_Memory","4",-4.10408430902953,3.47720925450412
"PD1","PD1_Tumor","Better_Effector","3",-5.18702250330443,-1.06562562346371
"PD1","PD1_Tumor","Effector_Memory","7",-7.9393194278955,1.18284968972293
"PD1","PD1_Tumor","Better_Effector","3",-4.28778248636718,2.2262751305112
"PD1","PD1_Tumor","Better_Effector","3",-3.69301372377868,-0.0491289651385173
"PD1","PD1_Tumor","Effector_Memory","4",-0.82575523464675,1.85281018853275
"PD1","PD1_Tumor","Effector_Memory","4",-6.35198574869628,5.14073888897983
"PD1","PD1_Tumor","Better_Effector","3",-2.93738251535888,2.44206444859592
"PD1","PD1_Tumor","Better_Effector","3",-4.86730128138061,-1.15622456431302
"PD1","PD1_Tumor","Naive","1",8.68438786656861,0.0902139538535252
"PD1","PD1_Tumor","Better_Effector","3",-6.65098267405028,-1.10495133757504
"PD1","PD1_Tumor","Better_Effector","3",-6.96032362787719,0.932707413435854
"PD1","PD1_Tumor","Effector_Memory","4",-1.67402833311553,3.83149878621189
"PD1","PD1_Tumor","Effector_Memory","4",1.77959174306397,3.85724966168491
"PD1","PD1_Tumor","Effector_Memory","4",-5.10620337336059,3.42286746144382
"PD1","PD1_Tumor","Better_Effector","3",-5.7447450718164,-1.48971314787778
"PD1","PD1_Tumor","Naive","1",8.88565129430299,0.717509552241243
"PD1","PD1_Tumor","Effector_Memory","4",-4.75087958185668,4.76404707074253
"PD1","PD1_Tumor","Effector_Memory","7",-2.95115428774352,6.91961567044345
"PD1","PD1_Tumor","Effector_Memory","4",-5.79244070856566,5.28482906460849
"PD1","PD1_Tumor","Effector_Memory","4",-5.51629000513549,3.65102879643527
"PD1","PD1_Tumor","Better_Effector","3",-6.79666739313598,0.286373547614493
"PD1","PD1_Tumor","Naive","6",6.46758908421998,4.5242647373685
"PD1","PD1_Tumor","Better_Effector","3",-5.60393076746459,0.901068969965853
"PD1","PD1_Tumor","Effector_Memory","4",-4.97953921167846,4.44792120099155
"PD1","PD1_Tumor","Better_Effector","3",-6.47248011438842,0.243525146842875
"PD1","PD1_Tumor","Better_Effector","3",-3.76147418825622,3.2478667938718
"PD1","PD1_Tumor","Better_Effector","3",-2.99967890589232,0.725916370154299
"PD1","PD1_Tumor","Better_Effector","3",-6.1441305240869,0.112583033145346
"PD1","PD1_Tumor","Better_Effector","3",-6.68628912775512,0.57485462665645
"PD1","PD1_Tumor","Better_Effector","3",-6.28695469706054,0.575406476260103
"PD1","PD1_Tumor","Effector_Memory","7",-4.74990015833373,6.05043069958774
"PD1","PD1_Tumor","Naive","1",7.81809968144898,-0.32259370446118
"PD1","PD1_Tumor","Naive","1",8.48054856450563,-0.243102804421507
"PD1","PD1_Tumor","Effector_Memory","4",-4.29101711122985,4.39746992230503
"PD1","PD1_Tumor","Effector_Memory","4",-4.82791071741576,4.77864591717807
"PD1","PD1_Tumor","Stem_Like","9",1.06574780137544,0.283191725016512
"PD1","PD1_Tumor","Better_Effector","3",-5.61492997019286,2.37115447163669
"PD1","PD1_Tumor","Effector_Memory","4",-0.58281983046527,3.31491510510532
"PD1","PD1_Tumor","Naive","1",9.21606797368531,1.18286691546527
"PD1","PD1_Tumor","Effector_Memory","4",-4.17267709581847,3.38135878682224
"PD1","PD1_Tumor","Better_Effector","3",-5.67069607584472,2.30704753041355
"PD1","PD1_Tumor","Effector_Memory","4",-5.04432087748046,5.50348560452548
"PD1","PD1_Tumor","Better_Effector","3",-7.18211537210937,1.23568396210758
"PD1","PD1_Tumor","Better_Effector","3",-6.74159603922362,0.736503108740725
"PD1","PD1_Tumor","Better_Effector","3",-4.01162248461242,-1.38634856104764
"PD1","PD1_Tumor","Effector_Memory","7",-7.64525729029174,1.19295649170963
"PD1","PD1_Tumor","Effector_Memory","7",-3.37024026720519,7.0865000927457
"PD1","PD1_Tumor","Effector_Memory","4",0.0906305649996275,2.76933233380405
"PD1","PD1_Tumor","Better_Effector","3",-5.51131850092406,0.130920536220945
"PD1","PD1_Tumor","Better_Effector","3",-6.04418783991332,0.106911986471094
"PD1","PD1_Tumor","Better_Effector","3",-3.08158570139403,3.4354454720029
"PD1","PD1_Tumor","Effector_Memory","4",-4.60916643946166,3.48144356846897
"PD1","PD1_Tumor","Effector_Memory","4",-6.66695910303588,4.02829091191379
"PD1","PD1_Tumor","Naive","6",8.26088112981324,1.57181791901676
"PD1","PD1_Tumor","Effector_Memory","4",-6.09035855143066,3.8572041237363
"PD1","PD1_Tumor","Naive","1",6.45488232762818,0.648303344250597
"PD1","PD1_Tumor","Naive","6",8.40172070653443,2.50986187100498
"PD1","PD1_Tumor","Naive","6",9.00510281713014,2.19591765046207
"PD1","PD1_Tumor","Effector_Memory","4",-5.09863119928832,3.1140925133237
"PD1","PD1_Tumor","Naive","11",5.28400439412599,1.98485009312717
"PD1","PD1_Tumor","Better_Effector","3",-7.63949089853759,0.108514174223818
"PD1","PD1_Tumor","Better_Effector","3",-5.97814207880492,0.405555411578096
"PD1","PD1_Tumor","Effector_Memory","4",-6.17352753489013,4.61215679287998
"PD1","PD1_Tumor","Stem_Like","9",0.138096217227029,-0.169680938719831
"PD1","PD1_Tumor","Effector_Memory","4",-1.53442757933135,3.46626464963046
"PD1","PD1_Tumor","Naive","6",8.72425908238893,2.08939270615665
"PD1","PD1_Tumor","Effector_Memory","4",-0.03217613308425,4.0864533627042
"PD1","PD1_Tumor","Effector_Memory","7",-3.38928943483825,7.27737562298862
"PD1","PD1_Tumor","Effector_Memory","4",-7.0559981426477,3.39394085049716
"PD1","PD1_Tumor","Effector_Memory","4",0.965563599181222,4.56691352963535
"PD1","PD1_Tumor","Stem_Like","8",4.58416670949464,-0.199473754166685
"PD1","PD1_Tumor","Effector_Memory","4",0.286112312388467,3.07673422932712
"PD1","PD1_Tumor","Naive","1",7.49858493001466,-2.56347234606656
"PD1","PD1_Tumor","Naive","1",8.40729111821656,0.65027572155086
"PD1","PD1_Tumor","Effector_Memory","4",-0.341009490030957,3.18616454243747
"PD1","PD1_Tumor","Better_Effector","3",-4.06890469400878,-0.737020150422178
"PD1","PD1_Tumor","Naive","11",5.86347026021485,2.41535441517917
"PD1","PD1_Tumor","Exhausted","2",-3.03646999208922,-4.78039224505337
"PD1","PD1_Tumor","Effector_Memory","4",-5.68253498880858,3.60443393826572
"PD1","PD1_Tumor","Effector_Memory","4",0.0788958111525053,3.9165679657468
"PD1","PD1_Tumor","Naive","10",5.4762398639441,1.74802486538974
"PD1","PD1_Tumor","Better_Effector","3",-5.66441994516845,-0.181893304585539
"PD1","PD1_Tumor","Effector_Memory","7",-7.84211283533568,0.745030447245516
"PD1","PD1_Tumor","Effector_Memory","4",1.01321083695893,4.06980912327854
"PD1","PD1_Tumor","Better_Effector","3",-5.29408531992431,-1.30090637564572
"PD1","PD1_Tumor","Better_Effector","3",-6.73386603205199,0.2441400581607
"PD1","PD1_Tumor","Better_Effector","3",-6.43150931208129,0.485553725958742
"PD1","PD1_Tumor","Effector_Memory","4",-6.88393479197021,3.62201754689304
"PD1","PD1_Tumor","Effector_Memory","4",-6.26727801172729,3.72683279156772
"PD1","PD1_Tumor","Effector_Memory","4",-3.80181413500304,3.81348077893344
"PD1","PD1_Tumor","Stem_Like","9",2.01318115384583,0.000923439265169218
"PD1","PD1_Tumor","Better_Effector","3",-5.53077536432738,-0.621636942624174
"PD1","PD1_Tumor","Effector_Memory","7",-3.25183850138183,7.11306421399204
"PD1","PD1_Tumor","Better_Effector","3",-7.59762602655883,-0.26896028280171
"PD1","PD1_Tumor","Effector_Memory","4",1.07345897347932,3.6996216022977
"PD1","PD1_Tumor","Effector_Memory","7",-3.82900505869384,6.3107284748563
"PD1","PD1_Tumor","Effector_Memory","4",-7.40486031382079,3.51934020161716
"PD1","PD1_Tumor","Stem_Like","8",8.08047169835572,1.10310332417575
"PD1","PD1_Tumor","Better_Effector","3",-3.9863598903894,0.0436811292180196
"PD1","PD1_Tumor","Better_Effector","3",-5.99015503733153,1.28531055092899
"PD1","PD1_Tumor","Effector_Memory","4",-5.71239930002685,3.40879432797519
"PD1","PD1_Tumor","Better_Effector","3",-3.44779210894103,2.02888183236209
"PD1","PD1_Tumor","Effector_Memory","7",-2.36466794817443,7.65711586117832
"PD1","PD1_Tumor","Naive","6",9.09160489232545,2.1965949976453
"PD1","PD1_Tumor","Effector_Memory","4",-1.03525304405685,4.08217589497653
"PD1","PD1_Tumor","Effector_Memory","4",-5.55545025675292,2.85134951710788
"PD1","PD1_Tumor","Effector_Memory","4",0.393734458994913,4.6455125057706
"PD1","PD1_Tumor","Effector_Memory","4",-7.24356680719848,3.57882182240573
"PD1","PD1_Tumor","Naive","1",8.66374844701295,-0.547464982270323
"PD1","PD1_Tumor","Effector_Memory","4",0.896061603140878,4.21643344998447
"PD1","PD1_Tumor","Exhausted","5",-2.47318845598693,-1.84603627085599
"PD1","PD1_Tumor","Effector_Memory","4",-1.13460325806136,4.45655290722934
"PD1","PD1_Tumor","Effector_Memory","4",-5.42873841135497,3.83771030545322
"PD1","PD1_Tumor","Effector_Memory","4",-0.382707380528701,3.6263429367551
"PD1","PD1_Tumor","Better_Effector","3",-6.24490385859008,-0.672285810708128
"PD1","PD1_Tumor","Effector_Memory","4",-0.50505642949338,4.34707538724033
"PD1","PD1_Tumor","Effector_Memory","4",-0.431934300649119,3.80897419095127
"PD1","PD1_Tumor","Effector_Memory","7",-2.49027996866698,7.53102295041171
"PD1","PD1_Tumor","Better_Effector","3",-4.73028307764525,1.55851249337284
"PD1","PD1_Tumor","Effector_Memory","4",-6.44407158701415,3.68780605435459
"PD1","PD1_Tumor","Better_Effector","3",-6.18464213221068,-1.34043295740994
"PD1","PD1_Tumor","Effector_Memory","4",1.99742955358033,3.44900004506198
"PD1","PD1_Tumor","Effector_Memory","4",-4.38113170473571,3.48009435772983
"PD1","PD1_Tumor","Better_Effector","3",-6.27888518183227,1.0549523079404
"PD1","PD1_Tumor","Naive","6",7.16003483922486,4.61700479626743
"PD1","PD1_Tumor","Effector_Memory","4",-1.2227210363626,4.2780546391019
"PD1","PD1_Tumor","Naive","6",8.55945748479371,3.53111497998325
"PD1","PD1_Tumor","Effector_Memory","4",-5.11017399637694,5.32377330899326
"PD1","PD1_Tumor","Better_Effector","3",-5.59982758371825,0.625658943653978
"PD1","PD1_Tumor","Better_Effector","3",-5.98584967463012,1.04142354369251
"PD1","PD1_Tumor","Effector_Memory","4",-0.976731236863089,4.10278932690708
"PD1","PD1_Tumor","Effector_Memory","7",-3.72770934908385,7.43925516247837
"PD1","PD1_Tumor","Naive","6",8.18788594396119,3.63417355656711
"PD1","PD1_Tumor","Effector_Memory","4",-3.9516325554132,3.2887329304227
"PD1","PD1_Tumor","Better_Effector","3",-6.49463539927001,-1.18072851061734
"PD1","PD1_Tumor","Effector_Memory","4",-6.83709269373412,4.82639734387485
"PD1","PD1_Tumor","Effector_Memory","7",-3.63353091089721,6.20173065304843
"PD1","PD1_Tumor","Effector_Memory","4",0.022608999323892,2.6057404720792
"PD1","PD1_Tumor","Naive","1",7.91207951695924,-0.424733952282987
"PD1","PD1_Tumor","Effector_Memory","4",-1.39978223650451,4.39173833966342
"PD1","PD1_Tumor","Effector_Memory","4",-6.09457951395507,3.84540741086093
"PD1","PD1_Tumor","Effector_Memory","4",-5.14165240137572,4.31134311795322
"PD1","PD1_Tumor","Better_Effector","3",-7.43666106073852,-0.13366119623097
"PD1","PD1_Tumor","Effector_Memory","7",-8.01919203608031,0.786715492010988
"PD1","PD1_Tumor","Effector_Memory","7",-3.3551068863153,6.2232279026517
"PD1","PD1_Tumor","Better_Effector","3",-5.07672816126342,1.77744905591098
"PD1","PD1_Tumor","Better_Effector","3",-5.7159250339746,0.323415010572352
"PD1","PD1_Tumor","Better_Effector","3",-5.93399840204711,1.1067608439931
"PD1","PD1_Tumor","Better_Effector","3",-6.52911787836547,0.740229710341372
"PD1","PD1_Tumor","Better_Effector","3",-6.26416664927001,0.846451147795595
"PD1","PD1_Tumor","Effector_Memory","4",-1.27927070467467,3.70594803929416
"PD1","PD1_Tumor","Better_Effector","3",-4.06971245615478,-0.120050296782576
"PD1","PD1_Tumor","Effector_Memory","7",-3.31812768785949,7.41650812268344
"PD1","PD1_Tumor","Effector_Memory","4",-4.90060883371825,3.37463633656589
"PD1","PD1_Tumor","Effector_Memory","4",-4.74331026880736,4.23969165921298
"PD1","PD1_Tumor","Effector_Memory","4",-6.28552943079467,3.79519621968357
"PD1","PD1_Tumor","Stem_Like","8",4.75037688405518,-1.75929041266354
"PD1","PD1_Tumor","Effector_Memory","4",-5.72804623453612,5.11072008252231
"PD1","PD1_Tumor","Effector_Memory","4",0.118177835059213,2.82228891491977
"PD1","PD1_Tumor","Effector_Memory","7",-8.09420519678588,0.810986741782107
"PD1","PD1_Tumor","Effector_Memory","4",-1.836014803338,4.3596877300748
"PD1","PD1_Tumor","Effector_Memory","4",-5.17665892450805,5.73065750241367
"PD1","PD1_Tumor","Effector_Memory","4",-6.48878222315307,4.16422216534702
"PD1","PD1_Tumor","Stem_Like","9",1.32139367253785,0.20915034260688
"PD1","PD1_Tumor","Effector_Memory","7",-2.46543746798034,5.3869094097623
"PD1","PD1_Tumor","Effector_Memory","4",-0.290015015590144,3.23729650616733
"PD1","PD1_Tumor","Effector_Memory","4",-1.31853729097838,4.32732002377597
"PD1","PD1_Tumor","Naive","1",8.51900548131471,1.49224023461429
"PD1","PD1_Tumor","Naive","1",8.53173321874146,0.828937574625887
"PD1","PD1_Tumor","Naive","1",6.65524453313355,1.3050960743436
"PD1","PD1_Tumor","Better_Effector","3",-4.75538426249023,0.0522055917987004
"PD1","PD1_Tumor","Effector_Memory","4",-6.11483412592406,2.06504242062656
"PD1","PD1_Tumor","Better_Effector","3",-5.45042448847289,0.848544701338686
"PD1","PD1_Tumor","Effector_Memory","4",-1.23628151028152,4.31862394452182
"PD1","PD1_Tumor","Effector_Memory","4",-0.727849121975852,3.61515538334934
"PD1","PD1_Tumor","Effector_Memory","4",-4.46442776529784,4.3232092106351
"PD1","PD1_Tumor","Effector_Memory","4",-5.0938752254724,4.17099587559787
"PD1","PD1_Tumor","Naive","6",6.99369305760865,4.15984861493198
"PD1","PD1_Tumor","Effector_Memory","4",-1.2666612824678,4.0019897663602
"PD1","PD1_Tumor","Effector_Memory","4",-6.18878489344115,3.71598045468418
"PD1","PD1_Tumor","Naive","6",8.15875691564088,1.91626016736118
"PD1","PD1_Tumor","Better_Effector","3",-5.01684933512206,2.35545842290012
"PD1","PD1_Tumor","Better_Effector","3",-4.01091676561828,0.943338199854769
"PD1","PD1_Tumor","Better_Effector","3",-5.9579175075769,-0.0845192527762279
"PD1","PD1_Tumor","Naive","6",8.38640565068727,2.8298079216489
"PD1","PD1_Tumor","Better_Effector","3",-7.21699601023192,0.957345112563051
"PD1","PD1_Tumor","Naive","6",8.23351926000123,3.04440419316379
"PD1","PD1_Tumor","Better_Effector","3",-6.80004959909911,0.395171507597841
"PD1","PD1_Tumor","Better_Effector","3",-7.72174816935058,0.123148671687521
"PD1","PD1_Tumor","Better_Effector","3",-6.70479851572509,-0.54737295269879
"PD1","PD1_Tumor","Better_Effector","3",-2.79863005487914,0.743058964014925
"PD1","PD1_Tumor","Effector_Memory","4",1.18171126039033,4.40694133877841
"PD1","PD1_Tumor","Effector_Memory","4",-5.36898547022338,3.2951821529874
"PD1","PD1_Tumor","Effector_Memory","7",-4.07415681688781,6.28345481991855
"PD1","PD1_Tumor","Better_Effector","3",-4.53183966486449,0.874261959792055
"PD1","PD1_Tumor","Exhausted","2",-2.3254825433969,-5.75817163348111
"PD1","PD1_Tumor","Better_Effector","3",-4.50003939478393,-0.885963276623808
"PD1","PD1_Tumor","Effector_Memory","4",-4.86230593531127,-0.584023371934019
"PD1","PD1_Tumor","Effector_Memory","4",-0.815246131110144,-6.01509960055264
"PD1","PD1_Tumor","Stem_Like","8",2.78916830213075,-1.97533901095303
"PD1","PD1_Tumor","Better_Effector","3",-6.99865275232787,0.954410179854311
"PD1","PD1_Tumor","Effector_Memory","4",-6.04099541513915,4.69968216061679
"PD1","PD1_Tumor","Effector_Memory","4",-6.1616767009973,2.7352239334592
"PD1","PD1_Tumor","Effector_Memory","4",-5.73469096033568,4.61100856900302
"PD1","PD1_Tumor","Naive","6",8.25891465337281,1.72840659260837
"PD1","PD1_Tumor","Effector_Memory","4",-0.500944901096774,4.26085321545688
"PD1","PD1_Tumor","Naive","1",8.57274789006715,1.48778025746433
"PD1","PD1_Tumor","Effector_Memory","4",-0.429916739302826,3.21613590359775
"PD1","PD1_Tumor","Better_Effector","3",-7.26842385141845,-0.782828346489988
"PD1","PD1_Tumor","Better_Effector","3",-5.64698105661864,-1.05079729914578
"PD1","PD1_Tumor","Better_Effector","3",-3.66410380213256,1.45632998585788
"PD1","PD1_Tumor","Effector_Memory","4",-1.10305052607055,2.7355787003049
"PD1","PD1_Tumor","Better_Effector","3",-4.70873909800048,1.16547344565479
"PD1","PD1_Tumor","Stem_Like","9",1.4390301147223,-0.119637743233763
"PD1","PD1_Tumor","Effector_Memory","4",0.545091454100656,3.90568749547092
"PD1","PD1_Tumor","Naive","1",8.83796090276246,-0.519711807965361
"PD1","PD1_Tumor","Better_Effector","3",-6.9700639805078,0.904351397753634
"PD1","PD1_Tumor","Better_Effector","3",-5.86057072489257,1.2324687683591
"PD1","PD1_Tumor","Effector_Memory","4",-1.0207009276628,2.29167835354892
"PD1","PD1_Tumor","Naive","6",8.62962216527467,3.37905685544101
"PD1","PD1_Tumor","Better_Effector","3",-4.81896048395629,1.57952003121463
"PD1","PD1_Tumor","Better_Effector","3",-7.66425543634887,0.509399517775454
"PD1","PD1_Tumor","Effector_Memory","7",-3.87030893175597,6.97533266186801
"PD1","PD1_Tumor","Naive","6",9.19427079350953,4.02566449284641
"PD1","PD1_Tumor","Better_Effector","3",-6.18453389017577,0.676056518555559
"PD1","PD1_Tumor","Effector_Memory","7",-3.58873587458129,6.96180002331821
"PD1","PD1_Tumor","Naive","1",7.83311146886353,-0.438134268521391
"PD1","PD1_Tumor","Stem_Like","8",4.57811898381715,-2.27378924250516
"PD1","PD1_Tumor","Effector_Memory","4",-5.63253098337646,2.80333249211399
"PD1","PD1_Tumor","Stem_Like","9",1.80246609838014,0.903373643160738
"PD1","PD1_Tumor","Effector_Memory","4",-6.36958247034545,2.999568864108
"PD1","PD1_Tumor","Stem_Like","9",1.37165230901246,-0.236444786786161
"PD1","PD1_Tumor","Naive","6",8.225926105094,0.604736998082079
"PD1","PD1_Tumor","Effector_Memory","4",-0.934748109269095,3.2810174667844
"PD1","PD1_Tumor","Better_Effector","3",-6.29017144052978,2.33143846631137
"PD1","PD1_Tumor","Effector_Memory","4",-6.48438626139159,4.91533796429721
"PD1","PD1_Tumor","Naive","1",8.73455113561158,-0.137478247880064
"PD1","PD1_Tumor","Effector_Memory","4",-5.84058075754638,3.06063644528476
"PD1","PD1_Tumor","Effector_Memory","4",-1.76979130117889,3.48152272343723
"PD1","PD1_Tumor","Better_Effector","3",-6.37170010416503,1.02703802228061
"PD1","PD1_Tumor","Effector_Memory","4",-6.87482767908568,4.57280723691074
"PD1","PD1_Tumor","Effector_Memory","7",-3.10148459284301,6.73953334927646
"PD1","PD1_Tumor","Stem_Like","8",2.18168944509034,-0.265765563248716
"PD1","PD1_Tumor","Effector_Memory","4",-7.06133013575072,3.6623901569852
"PD1","PD1_Tumor","Better_Effector","3",-3.3505092224359,-0.536961094140135
"PD1","PD1_Tumor","Effector_Memory","4",-1.02823352425094,4.20473758816806
"PD1","PD1_Tumor","Effector_Memory","4",-5.80574541895385,3.44589511990634
"PD1","PD1_Tumor","Better_Effector","3",-5.07003575174804,-0.147239968775831
